user_id,SpeedEntropy,Speed_G0.1_L0.6_SWRR,Speed_G0.1_L2_SWRR,Speed_G0.5_L0.6_SWRR,Speed_G0.5_L2_SWRR,Speed_G10_L0.6_SWRR,Speed_G10_L2_SWRR,Speed_G1_L0.6_SWRR,Speed_G1_L2_SWRR,Speed_G2_L0.6_SWRR,Speed_G2_L2_SWRR,Speed_G3_L0.6_SWRR,Speed_G3_L2_SWRR,Speed_G4_L0.6_SWRR,Speed_G4_L2_SWRR,Speed_G5_L0.6_SWRR,Speed_G5_L2_SWRR,Speed_max,Speed_mean,Speed_min,Speed_std,SteeringAngleRadEntropy,SteeringAngleRadZeroCrossing,SteeringAngleRad_G0.1_L0.6_SWRR,SteeringAngleRad_G0.1_L2_SWRR,SteeringAngleRad_G0.5_L0.6_SWRR,SteeringAngleRad_G0.5_L2_SWRR,SteeringAngleRad_G10_L0.6_SWRR,SteeringAngleRad_G10_L2_SWRR,SteeringAngleRad_G1_L0.6_SWRR,SteeringAngleRad_G1_L2_SWRR,SteeringAngleRad_G2_L0.6_SWRR,SteeringAngleRad_G2_L2_SWRR,SteeringAngleRad_G3_L0.6_SWRR,SteeringAngleRad_G3_L2_SWRR,SteeringAngleRad_G4_L0.6_SWRR,SteeringAngleRad_G4_L2_SWRR,SteeringAngleRad_G5_L0.6_SWRR,SteeringAngleRad_G5_L2_SWRR,SteeringAngleRad_max,SteeringAngleRad_mean,SteeringAngleRad_min,SteeringAngleRad_std,label_task_class,label_mental_load_level,label_task_type,label_task_class_factorized,label_mental_load_level_factorized
3,2.5059539449486548,43.3408577878104,163.20541760722298,41.3092550790068,161.851015801354,31.828442437923304,150.338600451467,41.3092550790068,160.496613995485,39.27765237020321,158.465011286682,37.92325056433409,158.465011286682,37.2460496613996,157.110609480813,35.8916478555305,156.433408577878,63.82771765970478,38.526323731099865,9.259245994549676,9.95522327290388,3.0074121531875053,60,48.0812641083522,96.16252821670427,29.7968397291196,58.23927765237021,1.35440180586907,2.70880361173815,16.9300225733634,37.92325056433409,10.1580135440181,15.5756207674944,6.77200902934537,10.1580135440181,4.063205417607221,8.12641083521445,2.70880361173815,4.74040632054176,0.12373738,-0.0123222475494396,-0.27627453,0.0396329537653431,city_medium,medium,city,2,2
3,3.1642665108344805,27.6715410573678,161.97975253093398,27.6715410573678,161.30483689538798,25.6467941507312,143.082114735658,27.6715410573678,158.605174353206,26.9966254218223,155.230596175478,26.3217097862767,153.880764904387,26.3217097862767,151.85601799775,26.3217097862767,150.506186726659,61.57659866470831,35.43301761298385,3.732037597792029,12.37676786647374,2.677171735793062,47,39.1451068616423,71.541057367829,18.897637795275603,46.5691788526434,2.69966254218223,2.69966254218223,12.14848143982,26.9966254218223,6.74915635545557,12.14848143982,6.07424071991001,8.77390326209224,4.724409448818901,7.42407199100112,4.04949381327334,4.724409448818901,0.41874075,0.0306733121851741,-0.09543525,0.0857345080406617,city_noTask,noTask,city,3,3
3,3.249123709682824,46.7268623024831,172.009029345372,46.7268623024831,171.331828442438,41.3092550790068,161.17381489841998,46.7268623024831,169.977426636569,45.372460496614,166.591422121896,45.372460496614,166.591422121896,44.018058690744894,166.591422121896,44.018058690744894,166.591422121896,76.70789393148766,43.97571867570939,3.308634399811873,12.242210105917762,3.3330759473194504,65,53.4988713318284,93.4537246049662,37.92325056433409,67.72009029345371,1.35440180586907,2.0316027088036104,23.702031602708807,48.75846501128671,11.5124153498871,24.3792325056433,6.77200902934537,14.221218961625302,4.74040632054176,8.80361173814899,4.063205417607221,6.09480812641084,0.24753444,0.0084756793755332,-0.077920504,0.0366614498892093,land_easy,easy,land,4,0
3,3.0370482536962644,44.018058690744894,167.94582392776502,44.018058690744894,167.94582392776502,39.27765237020321,154.401805869075,44.018058690744894,165.914221218962,43.3408577878104,161.851015801354,41.9864559819413,160.496613995485,41.9864559819413,159.819413092551,41.9864559819413,157.787810383747,66.62127664006748,38.40590743369022,8.461198943241094,10.957719970423298,3.0170412178103385,81,43.3408577878104,84.65011286681721,27.765237020316,50.790067720090285,1.35440180586907,2.0316027088036104,15.5756207674944,32.5056433408578,9.48081264108352,16.2528216704289,6.77200902934537,9.48081264108352,4.74040632054176,7.44920993227991,2.70880361173815,5.4176072234763,0.10041102,-0.0050796856702187,-0.15275608,0.0313280469195587,land_hard,hard,land,5,1
3,2.9194492972484976,54.0540540540541,167.567567567568,54.0540540540541,167.567567567568,43.2432432432432,150.675675675676,52.7027027027027,166.891891891892,51.3513513513514,165.540540540541,51.3513513513514,162.837837837838,50.675675675675706,160.13513513513504,49.32432432432429,158.108108108108,66.95303723895586,46.85719735797882,23.74871914228827,7.231798965322744,2.808168086627956,90,50.0,91.2162162162162,32.4324324324324,54.7297297297297,0.0,0.0,16.2162162162162,36.4864864864865,6.081081081081082,14.8648648648649,2.7027027027027,6.75675675675676,1.35135135135135,5.405405405405412,0.0,2.7027027027027,0.068207875,0.0042714144421732,-0.05964953,0.0138779056396505,land_medium,medium,land,6,2
3,2.7404616683247087,42.03389830508471,173.559322033898,41.3559322033898,172.203389830508,38.6440677966102,154.576271186441,41.3559322033898,170.847457627119,40.6779661016949,169.491525423729,40.0,168.135593220339,40.0,165.423728813559,40.0,163.389830508475,56.52219014186107,37.35596954018161,12.42409909446965,8.791439759335903,2.720389601807086,61,42.03389830508471,79.3220338983051,24.406779661017,50.1694915254237,2.71186440677966,3.38983050847458,14.9152542372881,29.830508474576305,10.8474576271186,14.2372881355932,6.779661016949151,9.491525423728811,4.74576271186441,6.779661016949151,4.06779661016949,4.74576271186441,0.542299,0.0137917060489672,-0.16163287,0.0705317928892371,land_noTask,noTask,land,7,3
4,1.8562882691135345,44.64487034949271,151.52198421646003,44.64487034949271,150.169109357384,41.2626832018038,137.316798196167,44.64487034949271,149.492671927847,44.64487034949271,147.463359639233,44.64487034949271,146.110484780158,43.2919954904171,144.081172491545,42.615558060879394,142.728297632469,63.80496417432165,43.80417926789834,12.694231913566403,10.441654998660931,2.241021511044205,41,31.1161217587373,57.4971815107103,17.587373167981998,30.4396843291995,3.38218714768884,3.38218714768884,9.47012401352875,18.263810597519697,5.4114994363021385,9.47012401352875,4.7350620067643705,5.4114994363021385,4.7350620067643705,5.4114994363021385,4.05862457722661,5.4114994363021385,0.3680277,0.0199940655021835,-0.11215381,0.0644320777300753,city_easy,easy,city,0,0
4,1.864900602326428,31.828442437923304,135.44018058690702,31.1512415349887,134.085778781038,28.442437923250605,121.218961625282,31.1512415349887,133.408577878104,31.1512415349887,130.699774266366,30.4740406320542,129.345372460497,30.4740406320542,126.636568848758,30.4740406320542,124.604966139955,67.59518149225285,39.08572321877456,11.966323951995044,11.133165294326735,2.1020823751033166,29,31.828442437923304,62.3024830699774,16.9300225733634,29.119638826185103,1.35440180586907,2.0316027088036104,10.1580135440181,16.2528216704289,4.74040632054176,7.44920993227991,4.063205417607221,4.74040632054176,2.70880361173815,4.063205417607221,2.0316027088036104,2.0316027088036104,0.39895704,0.0099065421858568,-0.06116214,0.0492648172742288,city_hard,hard,city,1,1
4,1.864979445231976,42.615558060879394,154.904171364149,42.615558060879394,154.227733934611,37.880496054115,144.081172491545,41.2626832018038,152.874859075536,39.9098083427283,152.198421645998,39.9098083427283,151.52198421646003,39.9098083427283,150.845546786922,39.9098083427283,150.845546786922,68.61590792227426,42.50354255333588,14.300533793118207,9.84742829734568,2.2854510228788723,31,39.9098083427283,62.90868094701239,17.587373167981998,36.5276211950395,2.7057497181510697,2.7057497181510697,10.822998872604304,17.587373167981998,7.4408117249154495,10.822998872604304,5.4114994363021385,6.76437429537768,4.05862457722661,5.4114994363021385,3.38218714768884,4.7350620067643705,0.32770407,-0.0029418923086452,-0.2907242,0.057703772576205,city_medium,medium,city,2,2
4,2.659916057173831,18.263810597519697,129.199549041714,18.263810597519697,127.846674182638,16.2344983089064,116.347237880496,18.263810597519697,127.1702367531,18.263810597519697,125.817361894025,18.263810597519697,124.464487034949,17.587373167981998,123.788049605411,16.2344983089064,123.111612175874,66.8471307447694,38.41661173362183,10.585718971578348,12.35705272213593,2.5357189273185368,55,35.174746335963896,57.4971815107103,17.587373167981998,32.4689966178128,4.7350620067643705,4.7350620067643705,11.4994363021421,20.293122886133,9.47012401352875,13.5287485907554,7.4408117249154495,8.793686583990981,6.76437429537768,8.793686583990981,6.76437429537768,8.793686583990981,0.36269373,0.0107247915785191,-0.27245313,0.0850662156888713,city_noTask,noTask,city,3,3
4,2.9607124775117635,50.790067720090285,169.977426636569,50.790067720090285,167.94582392776502,45.372460496614,149.661399548533,50.1128668171558,165.237020316027,48.75846501128671,163.882618510158,48.75846501128671,161.851015801354,46.7268623024831,160.496613995485,46.7268623024831,158.465011286682,62.873677086871865,43.68251442357458,15.511520050270825,7.560606393036783,3.016929698580386,74,23.702031602708807,65.68848758465009,8.80361173814899,19.638826185101603,0.0,0.0,4.74040632054176,12.1896162528217,3.38600451467269,6.09480812641084,2.70880361173815,3.38600451467269,1.35440180586907,2.70880361173815,1.35440180586907,1.35440180586907,0.068207875,-0.0014770269686211,-0.08651866,0.0234244277149319,land_easy,easy,land,4,0
4,2.8635858087549635,51.4672686230248,159.819413092551,50.1128668171558,159.819413092551,44.6952595936795,149.661399548533,49.4356659142212,159.142212189616,47.404063205417614,157.110609480813,46.049661399548505,155.756207674944,46.049661399548505,154.401805869075,45.372460496614,152.370203160271,65.15546080038679,43.18620620425013,9.54572302376366,8.751789993370473,3.6987556574204095,29,41.3092550790068,74.49209932279909,18.2844243792325,33.1828442437923,0.0,0.0,8.12641083521445,13.544018058690698,4.063205417607221,4.74040632054176,2.70880361173815,3.38600451467269,1.35440180586907,2.0316027088036104,1.35440180586907,2.0316027088036104,0.14379968,0.006822805053027,-0.026928835,0.0259039336335217,land_hard,hard,land,5,1
4,2.873970474414369,46.049661399548505,153.047404063205,46.049661399548505,152.370203160271,40.6320541760722,136.79458239277702,44.6952595936795,152.370203160271,44.6952595936795,149.661399548533,44.6952595936795,146.952595936795,42.6636568848758,146.27539503386,42.6636568848758,146.27539503386,71.15663764643122,37.631941566773705,3.9822045481767314,13.255291316925586,4.979217833563843,45,35.8916478555305,67.72009029345371,23.0248306997743,44.018058690744894,2.70880361173815,2.70880361173815,14.8984198645598,28.442437923250605,8.80361173814899,14.8984198645598,5.4176072234763,9.48081264108352,4.063205417607221,6.09480812641084,3.38600451467269,4.74040632054176,0.4461672,0.0256082982640428,-0.0905789,0.0852806247278421,land_medium,medium,land,6,2
4,2.7983179701971697,62.8378378378378,157.432432432432,61.4864864864865,156.756756756757,57.43243243243239,145.27027027027,61.4864864864865,156.756756756757,60.81081081081079,154.054054054054,60.13513513513509,152.702702702703,60.13513513513509,152.027027027027,59.459459459459495,151.35135135135098,65.01808840499329,47.76579654298024,18.10211153028094,3.93470713270825,2.6387304532094364,50,23.6486486486486,50.0,5.405405405405412,8.78378378378378,0.0,0.0,3.37837837837838,4.05405405405405,1.35135135135135,1.35135135135135,0.0,0.675675675675676,0.0,0.0,0.0,0.0,0.0468718,0.0039408336795151,-0.00865786,0.0080042856280612,land_noTask,noTask,land,7,3
5,2.0811706355980264,20.9932279909707,148.98419864559798,20.3160270880361,148.98419864559798,18.2844243792325,138.148984198646,20.3160270880361,147.629796839729,20.3160270880361,145.598194130926,19.638826185101603,144.243792325056,19.638826185101603,142.889390519187,19.638826185101603,142.889390519187,71.34617551443729,45.713989334379136,21.51559894411019,9.843089301639534,3.6650193824694455,31,40.6320541760722,51.4672686230248,23.702031602708807,40.6320541760722,2.70880361173815,2.70880361173815,12.8668171557562,20.9932279909707,8.12641083521445,10.8352144469526,4.74040632054176,7.44920993227991,4.063205417607221,4.74040632054176,2.70880361173815,4.063205417607221,0.38120347,-0.0021469077511172,-0.20219533,0.0483988139105266,city_easy,easy,city,0,0
5,2.0762637474268204,25.0564334085779,169.300225733634,24.3792325056433,168.6230248307,20.3160270880361,158.465011286682,24.3792325056433,167.94582392776502,23.0248306997743,166.591422121896,22.3476297968397,165.237020316027,22.3476297968397,163.882618510158,22.3476297968397,163.882618510158,70.30404616312286,40.0473744343325,13.173448918237062,10.959254002227686,3.6413598287861713,34,32.5056433408578,47.404063205417614,22.3476297968397,34.5372460496614,2.70880361173815,3.38600451467269,11.5124153498871,19.638826185101603,7.44920993227991,10.1580135440181,4.74040632054176,7.44920993227991,4.74040632054176,6.77200902934537,4.74040632054176,5.4176072234763,0.34621394,0.0119276401706651,-0.099455684,0.0445511448588043,city_hard,hard,city,1,1
5,2.0802410896445984,25.0564334085779,168.6230248307,23.702031602708807,167.26862302483102,19.638826185101603,153.047404063205,23.0248306997743,167.26862302483102,22.3476297968397,164.55981941309298,21.6704288939052,163.20541760722298,21.6704288939052,159.819413092551,19.638826185101603,159.819413092551,63.8165345198146,36.2723762172704,10.854970255086023,9.494061832754385,4.406965578633006,55,40.6320541760722,56.8848758465011,19.638826185101603,33.1828442437923,6.09480812641084,6.09480812641084,12.1896162528217,23.702031602708807,7.44920993227991,12.1896162528217,6.09480812641084,8.80361173814899,6.09480812641084,6.77200902934537,6.09480812641084,6.77200902934537,0.32997298,0.0083145205314983,-0.21640608,0.0593890227790132,city_medium,medium,city,2,2
5,2.6772655417627926,36.6101694915254,170.847457627119,35.9322033898305,169.491525423729,31.186440677966104,157.966101694915,34.5762711864407,167.457627118644,33.8983050847458,166.779661016949,33.8983050847458,164.745762711864,33.2203389830509,163.389830508475,31.864406779661003,163.389830508475,62.46543458995802,42.420371290780494,15.83212921785716,8.069108857753005,2.595252660071932,24,29.830508474576305,46.77966101694921,16.9491525423729,24.406779661017,1.35593220338983,2.03389830508475,10.8474576271186,16.271186440678,7.457627118644072,8.8135593220339,4.74576271186441,6.10169491525424,4.06779661016949,4.06779661016949,2.03389830508475,2.71186440677966,0.44564974,0.0036204709611185,-0.24379274,0.0488045779896247,city_noTask,noTask,city,3,3
5,3.393848551998412,65.68848758465009,181.489841986456,63.6568848758465,181.489841986456,55.53047404063211,172.009029345372,62.3024830699774,180.81264108352104,60.9480812641084,180.81264108352104,60.2708803611738,180.135440180587,60.2708803611738,179.458239277652,58.23927765237021,177.426636568849,73.42876836903297,45.822035668183496,13.05050911785788,9.293849861541595,3.4117894777459807,58,38.6004514672686,54.17607223476301,16.2528216704289,30.4740406320542,0.6772009029345369,1.35440180586907,9.48081264108352,17.607223476298,6.09480812641084,12.8668171557562,5.4176072234763,8.80361173814899,4.063205417607221,7.44920993227991,2.70880361173815,6.09480812641084,0.15367162,-0.0011750003010777,-0.12079177,0.0252024987113636,land_easy,easy,land,4,0
5,2.6800859974426507,35.8511837655017,144.757609921082,34.4983089064262,144.757609921082,27.0574971815107,131.905298759865,34.4983089064262,144.081172491545,33.8218714768884,143.404735062007,32.4689966178128,142.728297632469,31.1161217587373,142.728297632469,29.7632468996618,140.022547914318,63.79077696891948,34.91192747594359,10.781258802669637,10.720548587984156,4.320635211781696,42,41.9391206313416,67.6437429537768,30.4396843291995,43.2919954904171,2.7057497181510697,2.7057497181510697,16.9109357384442,25.7046223224352,8.793686583990981,17.587373167981998,6.087936865839912,10.1465614430665,5.4114994363021385,7.4408117249154495,4.05862457722661,6.76437429537768,0.39971334,0.0121114670565056,-0.08627983,0.0560376665841217,land_hard,hard,land,5,1
5,2.9326433384071424,46.7268623024831,155.756207674944,46.7268623024831,155.756207674944,37.92325056433409,144.243792325056,46.7268623024831,154.401805869075,45.372460496614,153.72460496614,43.3408577878104,152.370203160271,43.3408577878104,150.338600451467,41.9864559819413,149.661399548533,69.47017362789047,39.13064602413261,13.560256063657928,7.737632058277932,4.074958973139276,32,48.0812641083522,64.334085778781,25.7336343115124,45.372460496614,0.0,0.0,12.8668171557562,23.702031602708807,4.74040632054176,9.48081264108352,2.0316027088036104,3.38600451467269,1.35440180586907,2.0316027088036104,1.35440180586907,1.35440180586907,0.12652376,0.0058252248141014,-0.030471606,0.0268870853956011,land_medium,medium,land,6,2
5,2.7035046462913623,81.2641083521445,197.06546275395,81.2641083521445,196.388261851016,72.4604966139955,180.81264108352104,79.9097065462754,195.711060948081,79.9097065462754,193.679458239278,79.9097065462754,191.647855530474,78.5553047404063,190.97065462754003,77.8781038374718,189.61625282167,69.82887080020535,49.14212618702098,19.151173358204712,6.017017984766201,2.826619964935782,24,18.2844243792325,27.765237020316,8.12641083521445,12.1896162528217,0.0,0.0,2.70880361173815,4.74040632054176,1.35440180586907,1.35440180586907,1.35440180586907,1.35440180586907,0.0,0.0,0.0,0.0,0.04738927,0.0033557216070868,-0.01578313,0.0082931609744199,land_noTask,noTask,land,7,3
6,2.0631208598588144,26.3810597519729,146.110484780158,26.3810597519729,146.110484780158,24.351747463359604,137.316798196167,25.7046223224352,146.110484780158,25.7046223224352,144.081172491545,25.0281848928974,143.404735062007,24.351747463359604,140.69898534385598,24.351747463359604,140.69898534385598,60.4758931203327,37.154789388452095,10.734568777848825,9.455047269171796,3.2840309442267968,48,37.2040586245772,51.4092446448703,18.263810597519697,31.792559188275103,4.05862457722661,6.087936865839912,11.4994363021421,21.645997745208607,7.4408117249154495,12.8523111612176,6.76437429537768,9.47012401352875,6.76437429537768,8.793686583990981,6.087936865839912,7.4408117249154495,0.3560859,0.0163446777088029,-0.1654144,0.0707514776142921,city_easy,easy,city,0,0
6,2.0612267380661167,35.8511837655017,145.43404735062,35.174746335963896,144.757609921082,31.792559188275103,136.64036076662902,35.174746335963896,144.081172491545,35.174746335963896,143.404735062007,35.174746335963896,143.404735062007,33.8218714768884,142.728297632469,33.145434047350605,141.375422773393,64.3629059985749,40.921708524026975,19.66206338299585,8.577363084222952,3.3968809673546323,31,40.5862457722661,59.5264937993236,27.0574971815107,40.5862457722661,1.35287485907554,1.35287485907554,16.9109357384442,27.733934611048497,8.793686583990981,14.2051860202931,5.4114994363021385,10.1465614430665,3.38218714768884,6.087936865839912,2.7057497181510697,4.05862457722661,0.13237533,-0.0108757748193873,-0.2559734,0.0381521102352618,city_hard,hard,city,1,1
6,2.052591823768965,49.4356659142212,165.914221218962,48.75846501128671,164.55981941309298,41.3092550790068,153.047404063205,47.404063205417614,164.55981941309298,46.7268623024831,163.20541760722298,46.049661399548505,161.17381489841998,44.018058690744894,160.496613995485,44.018058690744894,160.496613995485,65.27279219538853,40.90031886533494,17.26598777683702,7.552980270000715,3.571933505516544,48,50.1128668171558,68.3972911963883,32.5056433408578,49.4356659142212,1.35440180586907,1.35440180586907,20.3160270880361,32.5056433408578,9.48081264108352,17.607223476298,6.77200902934537,9.48081264108352,4.74040632054176,7.44920993227991,2.70880361173815,4.74040632054176,0.3769045,0.007593387080832,-0.093126446,0.049345411857678,city_medium,medium,city,2,2
6,2.7064623007766864,29.7968397291196,162.528216704289,29.7968397291196,161.851015801354,26.410835214447,152.370203160271,29.7968397291196,161.851015801354,29.119638826185103,160.496613995485,29.119638826185103,159.142212189616,28.442437923250605,158.465011286682,28.442437923250605,157.787810383747,62.2250877891547,39.57410787252253,15.973032924509427,8.288685952393736,2.8596654388540608,21,25.7336343115124,41.3092550790068,14.221218961625302,20.3160270880361,2.70880361173815,2.70880361173815,10.8352144469526,14.221218961625302,5.4176072234763,8.12641083521445,4.74040632054176,6.09480812641084,4.74040632054176,4.74040632054176,4.063205417607221,4.063205417607221,0.40050945,0.0192766060161848,-0.07995067,0.0612571836847077,city_noTask,noTask,city,3,3
