;ica_comp_13_iter_500_n1;ica_comp_13_iter_500_n2;ica_comp_13_iter_500_n3;ica_comp_13_iter_500_n4;ica_comp_13_iter_500_n5;ica_comp_13_iter_500_n6;ica_comp_13_iter_500_n7;ica_comp_13_iter_500_n8;ica_comp_13_iter_500_n9;ica_comp_13_iter_500_n10;ica_comp_13_iter_500_n11;ica_comp_13_iter_500_n12;ica_comp_13_iter_500_n13
15;-0.07447748818871608;-0.0040261262787638944;-0.04138462581182186;-0.011488490047455585;0.04601211578061239;-0.06227962622228371;0.10105881460054969;0.0976208954672563;0.06543036116811897;0.1004007466309392;0.11343975340287787;0.0764272079950794;-0.03918424771503135
16;0.004219240390497303;-0.013192919126759585;-0.0652077380067211;0.016634857911063023;-0.029848510912090766;0.018646758792143947;-0.10489579717742704;-0.003498642757725252;-0.051823617238827495;-0.06733342318506322;-0.04339262777471785;0.20215049418936798;-0.10376351802836022
17;-0.018373497984740833;-0.06028571683177266;-0.02406475366227734;0.0011362148213268364;-0.12830602879743563;-0.07295011526658181;0.08277335476484453;0.10356800689002257;0.0997482808488202;-0.07774969547142443;0.06634067767119184;-0.04035479770635021;-0.014268193994379338
18;-0.024231113052773808;-0.06649812198572108;0.0029431290939877456;-0.07263171941346781;0.015389551353518887;0.06958838854514925;-0.13276255411300128;0.3810707832740208;-0.03910283302960339;-0.04913576115375247;0.007662235196292843;-0.026308968102040635;0.06622250765944943
19;-0.05786157950400388;-0.03729942831809699;0.030447721502745974;0.24142312367568827;-0.09602168650067275;-0.022451895739522897;0.03437499661848769;0.03339904953018023;-0.026900742618313968;-0.06950993349371305;0.002795910934158144;-0.26326338797070276;-0.015685043561059528
20;0.02520547448888422;0.1293948174628179;-0.022226761207046773;-0.045601152867274425;0.033574249847021724;-0.04056104180664081;-0.043912714423589155;0.06923628797957262;0.11035350652829558;-0.0934930064799527;0.0251979418043157;0.0007482479567446085;0.01058951801501633
21;-0.0908789159214237;-0.056617939345567955;0.02036622655510882;-0.08890876595937999;0.04909814630395787;-0.07257001140858627;-0.09026955615289797;0.07498527138789964;-0.08800671515121702;0.013615859316193907;0.007573050434108764;-0.02297435794528699;0.001476590321355367
22;-0.045745419072801295;0.10219097260376617;-0.04659917918541506;-0.061762945281628456;0.08145027558922621;0.0677073842174713;0.023817548653599217;-0.0473647522537463;-0.008024177586598116;0.10096402322570874;0.10712146673772899;-0.03946210388749956;0.08607588718890832
23;0.15947233444425948;0.03950305652138533;0.011338738465024683;0.010366812139338835;-0.029304655374268712;0.04131415618163668;0.14769406032371576;0.013205518035101348;0.00741374362435273;-0.0442545297625358;0.13846666452067397;0.1165299172055044;0.02182934643395789
24;-0.14215552147389648;0.02370320449892304;0.05598398824950226;0.05214480408803307;-0.0040897020652653025;0.05712038807374109;-0.07092706973934325;0.08968141524650242;-0.07159210373958909;-0.11886633775415974;0.10107262829251099;0.3699082245760466;-0.06065514386131609
25;0.005062258371635296;-0.15628786924171162;0.2776088059192533;-0.044084629073214476;-0.004380007361883022;-0.032918115975212256;0.09732699381112131;-0.0124512847655902;0.03252591811006501;-0.03134583349020507;-0.10964545928713082;-0.07553876526731845;-0.028106301263492978
26;0.1465044899440979;-0.09084934499901537;0.09079727526712827;-0.003114899299224488;-0.05583127974970352;0.08932583924882871;-0.08394537684773089;0.04761227499949103;-0.052320383672794846;0.03454239774244348;0.07815244131010113;0.1261904786418385;0.05990649689819759
27;0.056571817369525004;0.049190518345993715;-0.1064793605810126;-0.09238539882009773;0.1773663112515135;0.05437238766200504;-0.09182239530402127;0.040935542728375074;0.08762614439384891;-0.026403759989804224;0.01600998771713246;-0.03571714385057595;0.11690388131035027
28;-0.04247323182211826;0.01428142643739616;0.1526198617082688;-0.14290687972853838;-0.0798561941131022;0.04170055328720114;-0.0360152971810243;-0.09241497954370029;0.04616349880298541;0.07289416793900864;-0.08974266806314281;0.06325552467813865;0.016743666631187433
29;-0.15532389597792154;-0.064157089905251;0.06260601372228619;0.044438379631944205;0.08320901639780394;-0.11630198033111039;0.010404024569388645;0.02873172054129093;0.015198331522391438;0.08894144918183244;-0.07727146241151407;0.02208287244293533;0.021241203826638976
30;-0.013378674306140287;-0.002251119390866109;-0.03894634221136176;0.040030618074210926;-0.011937107718030499;0.025359797077629975;0.14357804543308691;-0.08270847796193115;0.08404336237580984;0.054046320883528925;0.0038878953212968838;0.1009391632728427;0.14427493122132673
31;0.07719835004938592;0.07721396266897898;0.05939507774448765;-0.00728626750011937;0.09352694279528831;0.023429683507660507;0.08101377340609682;0.06552281885077335;0.05979491449113998;-0.07365152558365255;0.13504535776007856;0.1109999829581943;0.04068102801637433
32;-0.09051286439297503;-0.06661327234834535;-0.0876808446522108;-0.0409941701830853;0.02117955038988944;0.067352562675131;0.09944470456411326;0.06009488597851448;0.17223704155278963;0.1488104779893965;-0.10205782595949689;0.0044876728559285605;-0.039458492539390724
33;-0.015572567726879285;0.043474172292969245;-0.025725546295656272;-0.003383943640436409;0.02975016221345231;0.026373432553659898;-0.10180881463846037;-0.0742043279441348;-0.05143915788693568;-0.08559647653491391;0.10750827370970258;-0.17234144044851263;-0.013029375172518926
34;0.020517898677972046;-0.018959514125822686;-0.10826057828109023;0.03961276991786383;0.014867971635439813;0.020364036110340312;-0.06945793795927244;0.04624535042075103;0.10178418222716851;0.12717251458235648;-0.05985674773810183;0.0032193965529106177;0.010995407810595163
35;0.06290694414923707;0.013299229557396498;0.00989522797814648;-0.10377659948643526;-0.007300387719557986;0.03213277480540938;0.013380350837957189;-0.03141157425613693;-0.1047202163978106;0.15468458566356957;0.12635890446735473;-0.0022002300780983187;-0.02368475883655968
36;-0.059447917827120035;-0.050342807684185406;0.2173614635104866;0.10377544652835428;0.002792726683208198;0.06626836211929779;-0.07971207457489264;-0.08533732006778871;0.038224631828629355;0.053348608470832566;0.0923607567878918;-0.07102544507143774;0.04468850956465752
37;0.21920678788880765;-0.004443620126523164;0.0609147296371659;0.0007687229349308891;0.2252275954038922;0.016150053402957602;-0.005844069288164516;0.005179969049415687;0.0942302641514935;-0.06027680909309405;0.1256352485693087;0.03735337478615557;0.029391735511343522
38;-0.02934383577831654;-0.0759584779279136;-0.20964547568722014;0.03688130701568754;0.005790492597090096;0.01611696165581834;-0.006496785804891256;-0.24806015892988204;-0.11691715725711714;-0.11028921152733022;0.11711983910786955;-0.08299804349509869;0.041536793007385504
39;0.06057335273887933;0.007307822777437174;-0.04710813280298035;0.02009761133226763;0.04233240229433428;-0.282496648922244;-0.11202713075751597;-0.04545118202858608;-0.103519452696803;-0.05709021432623973;-0.1639042250224624;0.11782516951231958;-0.014969753722073464
40;0.11994047371171043;-0.07924382952820838;-0.02077222038061227;0.016814528509799705;-0.010170892833788357;-0.05982784263457956;0.13255969946780433;-0.003889847736933627;0.13758356218443005;0.03404109082172352;-0.13896036451470856;-0.008804142514640614;0.08103367185077727
41;-0.1019468339455946;0.07444953163235983;-0.028844896704796515;0.051674687284160956;-0.05264757480531522;-0.028353062324118897;0.20677536114487272;-0.03788602544269151;0.0010655987487112463;0.15840652475929293;0.07176201843459361;-0.02300626313392616;-0.019823694522641582
42;-0.0051197071819569576;-0.015767812560560687;-0.11626668609565524;-0.04073580604571898;-0.01945968653556013;0.18362848537657148;0.08289804969747462;0.07565419538968143;-0.015166558511531286;0.1477714678433467;-0.08723661827609222;-0.026053229943114375;0.02158883757132765
43;-0.0812199045977934;0.026143832068407966;-0.04245225468578204;0.12586653126106742;-0.04878738780500176;-0.06138646041469614;0.0732540368561579;0.01820759604189466;0.0414107814029619;0.10593603906718049;-0.10302157231096878;0.0035680690574008533;0.04648699245753771
44;-0.14526680492151614;-0.18357518892414143;-0.03869355849824375;0.05399484672672026;-0.04305327532543272;0.03024831401923654;0.12035614114417495;-0.05970648223877878;-0.1341742165366716;-0.07376787278600179;0.0006384151742917852;0.10071473754681196;0.12410919021649329
45;0.005728480031350423;-0.05568065455583925;0.047872858249882244;-0.041387387787192656;0.08299537171673346;0.08217008526095772;0.1380428427596861;-0.00995514732450931;-0.09035629229908888;0.09588099751304009;0.17874649759044153;0.03601282781593232;-0.06428318920364086
46;0.14034654529446614;0.024151514973423573;-0.025851490173873296;0.12564518069829883;0.04851530965075226;-0.15882604030727634;0.11302418726933063;-0.07878323778966137;-0.009709133375737889;0.06606170869119979;0.002855870710764978;-0.055904341922265115;-0.13087730124458324
47;-0.1282668389000922;-0.00021607333674706665;0.06816741751244285;0.1122635850331823;0.027170869200350906;-0.05282524028537012;0.035981692663915085;-0.023718675024780707;-0.08134275796294839;-0.05605982431579229;0.1259533547693087;-0.1769553582250669;0.04565961347459276
48;-0.06551790996428164;0.06510390459693063;0.0041147756701914034;-0.006867540166212598;0.14035898036840253;0.1058247619402145;0.0007783884066350066;-0.04765678263688648;-0.050568765914605816;-0.07065545645704911;-0.13865686705702257;0.04076066520799179;0.009507632507420033
49;-0.10205418009106709;-0.0042309593212222826;0.0010014882634541492;-0.052253330068676676;-0.12031540181865386;-0.02516028731591973;0.05571036049885189;-0.1554625613310134;0.06457083600097792;-0.13226190797507964;0.028868700963918418;0.08577359818789378;0.01275058861532454
50;-0.003363827164209885;-0.03693075524215358;0.09747713210172032;-0.06772781822310694;-0.1033092899750052;-0.08643906991340178;0.09942460273379991;0.009644961817464024;-0.057680614795412616;0.08310371446686457;-0.13739257788111411;-0.026393326312824306;-0.045719254469826776
51;0.032919375139338514;0.053809938582811113;0.10950498394337574;-0.06572289740179268;-0.023475789932128052;-0.17560479351466055;-0.01865238479971354;-0.011127795243036148;-0.06032086517854972;0.066436191732802;-0.09371653217288618;-0.007616460343694745;-0.01669407033105702
52;-0.06106971828781535;0.08919549858787548;-0.033361719445315574;-0.06297394784937202;0.035131683677935566;0.15164065708507707;0.03841614082754202;-0.016457658519256478;-0.12750658979005758;0.07281418603611522;-0.030296230318488222;-0.0416091205570097;-0.0019425593856241055
53;-0.24179942234832574;0.02680576811828901;-0.07144266133029398;-0.0218939848833873;-0.0988761041469785;-0.0662574611609943;0.06347005950253405;0.053275068084823615;-0.006422505948848028;-0.1770477326634174;0.08833689868884179;0.015060344283429722;0.09167081830134187
54;-0.10082888349062255;-0.04656498365052216;-0.10858584654667974;0.08667883682698169;0.13675333135665743;-0.14306958829133193;-0.006659378488043841;-0.0025500382522060123;0.10996752969791324;0.1235889882791216;-0.11227502430843386;-0.0378582008822979;0.0718596005635924
55;-0.07739238382343439;-0.10401815608920977;0.021507026856957222;0.06801039985071403;0.03764676567673432;0.09647479597073431;-0.07631725193592905;-0.14360677523711868;0.23026710043691584;-0.0981430398161279;0.07258824270507205;-0.023564892299344328;-0.008939053484443921
56;-0.028402644589248377;-0.02566722691628367;0.018608535159432622;0.24554272686337372;0.03817855759257593;-0.052640147487888825;-0.11469528642315198;0.06587919158989963;0.030300396030497452;-0.04527629915565406;0.09409043131096516;-0.025492988028315344;-0.21048250726720108
57;0.039124638314484934;0.15548924673895784;-0.032258087427032296;0.047129126837024304;-0.06343222702423504;-0.10042391559158538;0.09429821672601366;0.07489013788444875;0.06993910430766087;0.14071891537888434;0.11727671785733161;0.0529462315435812;0.10724855426090536
58;-0.11304231341574181;-0.010606256935954704;0.1875122946166902;-0.05913709035948849;0.03254898235685855;-0.050953410743569766;-0.038105772956379846;0.021668825019904414;-0.1347159826986755;-0.007608842299607734;-0.11507694119741795;0.015172045724586272;-0.07533838115191273
59;-0.00611305586987851;0.0027806163340922127;-0.057850494725440633;0.16088080228138144;-0.12930250337056054;-0.05321059570995248;-0.09534798036501678;-0.01561951250720348;-0.07303640491564316;0.14241738101685467;0.04568108854896784;0.3080173864377317;0.05734346324277259
60;0.08172143282307975;-0.03027222494170994;-0.06504787401366591;0.00975311469826682;0.12370389105807889;0.03501778373165702;0.06589020266376147;-0.0851315086920518;0.11808123023519924;-0.08696285781292573;0.08860509212676526;0.2251893579107555;-0.0993597970465454
61;-0.06264384448778042;-0.004017799177767641;0.08959605908399093;0.02930778970026566;-0.00012965604373436218;-0.0021682394260562387;-0.008795874733120459;0.06945579207339533;-0.04318162630488081;0.06301357199263855;-0.09895617145378705;-0.029637857561405127;0.04945293042334316
62;-0.08486985048785928;-0.02498332705876815;0.03312957842129788;0.07546077914246628;-0.015310891986724275;0.02254637214617265;-0.06451296385906768;0.04951431836412773;-0.09379403936863359;-0.16039199933601633;0.058623419323361806;-0.06921219635996481;0.09314764005506937
63;0.06411878852744347;0.012273896132904645;-0.021899164373049472;0.1596080961284197;-0.11860581980027732;-0.027151047660464736;-0.06493106639004911;0.06277267097327051;0.012269734526141498;-0.0694473531598662;0.03390591131823631;0.06486601547465094;-0.012067482532350625
64;0.027453037677902234;0.15618454826545633;0.05290722945041875;-0.04760738040914029;-0.017562403926460836;-0.03246670141494678;0.10097765989343827;0.04548541803738418;-0.1005995382217565;0.18632785046551667;0.12601057325859705;-0.11585852841933128;0.1374793034502601
65;0.012517689451776066;-0.015123790573753432;0.14750187794980216;0.0626199446176086;-0.008598111456647638;0.08387916641078583;-0.00456983889409505;0.07632461381737535;0.0074797296109531085;0.09146494149777366;0.020286745088875548;-0.011407328653965624;0.2244028669319043
66;-0.04087811348456722;0.03186610702332402;-0.026068826581848586;0.033374702378691015;0.15012752732885437;-0.22801310287351992;0.09247214379173983;0.021449993169592292;-0.02508913870737748;-0.1482242609578049;-0.05987602509438591;0.1584391248729754;0.11916685391233786
67;0.05844209043306707;-0.03195160903224234;0.10157706634503448;0.040259200265899436;0.06276181364557626;0.1360592416078085;-0.17269657697705104;0.05096288548506235;-0.02734853582977472;0.026579308865683396;-0.015849847906568737;0.0477665760216402;0.020028156988362425
68;-0.019861033591031585;-0.09617557492847037;-0.03799705199530852;0.0564508357788698;0.06649533254456927;-0.015107013111481197;0.10522865965387503;0.009595253111107059;-0.019505644234387554;0.08523440747004588;-0.09638650655187439;0.0037461003220964333;0.012033649346893936
69;0.12224730968817349;-0.018841749511848326;0.03406285160851992;-0.06522383339530508;0.06491136438754636;-0.06462955227941453;0.1480521804412112;0.1551282543858692;0.03927275122463286;-0.06954421206224928;0.11117084569559307;-0.06497199904629072;-0.01615650887420249
70;0.03834615323994469;0.003773705718234108;0.040829411607184965;0.0030759675773873105;-0.04396317154855;0.022803041924317594;-0.058606251197038;0.044108238824582514;-0.19203960210144366;0.030336129355803765;0.12848909307772222;-0.18502537311943634;-0.19935266560175297
71;0.016799896328895083;0.0681016131792009;0.1344673856455698;-0.05680699731530582;-0.1918569519589886;0.0380034242301546;0.050373363946723426;-0.034499212341196336;0.14000093823989226;-0.10183443206246026;0.06547436067899765;-0.002980142343754596;0.01363383607191696
72;-0.09147068039907193;-0.00063461866571142;0.03717605725672545;-0.007765647974728097;-0.06511325461965717;0.07969223780017423;0.0021831557346216105;-0.05940341851981324;0.0361414744217558;0.044630090212014584;-0.15084410481666297;-0.01572167838014485;-0.02601011854839215
73;0.026520106622285225;-0.03831626382700265;0.06746174218516919;-0.04338447883356537;-0.07469998954692657;0.16346331154053506;-0.10945550753633002;0.15085306713435936;-0.07295872751527409;0.05894552097750304;-0.029788603254831618;0.07451420290959143;0.11337441630352792
74;0.14005361762260984;0.07191371397186984;0.016195808742476323;-0.11048685264159752;0.045819866976249735;0.072035693231045;0.06041141862972444;0.07390261975755825;-0.07106516433308513;-0.14133349784453952;-0.041238011907826624;-0.032156280705117626;0.042134497207771286
75;0.03657217689467197;0.08038960358650427;-0.04476832570492003;-0.04124408069904113;-0.1446704665305003;-0.06083776131640785;-0.10486333076513632;0.030247288618706434;0.027719056841984415;0.08823673655559851;0.08763815763332869;0.12212766948106579;-0.3485294421600692
76;0.11066353625516705;-0.06669762122108942;-0.09071241573843569;0.03858372560005263;0.04012936044583162;0.1659289195867054;-0.02824193742529102;0.10356035449856123;0.06240447382740859;0.08888674349113698;-0.03714716660612498;-0.09107791395876111;0.03547484800736294
77;0.11839744764909042;0.0684162368231537;0.011503889243689844;0.27214251905265857;-0.01952102450416878;0.005499492542068921;-0.0008202028301915448;0.019171113710752776;-0.024617124799234794;0.06730485350448659;0.016982898555874697;0.04683562802133384;0.08683405048971739
78;0.049311656981252026;-0.024210406377359737;0.021933728650244913;0.03795089291505893;0.05865559170102479;0.08322205491097334;0.02775980773023848;-0.17497075004947998;-0.1132489076660722;0.05858038453225729;-0.03904457924660472;0.03401205363481284;0.09618005163174399
79;0.05234464803922463;-0.03217148234256911;0.13210617426948068;-0.04861480429509702;0.04027693486545908;-0.0896721126005544;0.06392895498519717;-0.1134364023871424;0.10824715389640477;-0.0004962718105711496;-0.06448893120141638;-0.0187085475157385;-0.0008352466915498547
80;-0.024970054819128295;0.042907046078573444;0.16731663086004978;-0.035293494085048956;0.005783409624421061;-0.010657161490218635;0.08030438733738185;-0.14713045155967588;-0.11668884032100131;-0.04035955385705227;-0.043414744717462386;-0.019273022798467484;-0.016850081010918904
81;0.31977115044939214;-0.023148861688309923;0.0034496698945746043;0.06967759534101185;0.0016980302412969118;-0.11923878953503304;-0.07049441563795272;-0.08190891928263772;-0.007818300881270376;-0.10109727143214231;0.07384654573848552;-0.004901777298950003;-0.01737764944536096
82;-0.028852422440542203;0.030306630076098358;0.18195078399580608;0.23472567702272673;0.019597381576255;-0.07210922919001979;-0.12012967272227432;0.1537822244915434;-0.019374289663078505;0.10383946136988143;-0.008113841360657854;0.08577496818299662;-0.06043024002852858
83;-0.028545657487839108;-0.046670737940552036;-0.013191145124230454;-0.10821619478559902;-0.16092030690662829;-0.14461645144604582;-0.15389015986467455;-0.06033164515995865;0.137548893002831;-0.05594468104579341;-0.027833617279700434;0.006200113675809745;0.021590452090445397
84;-0.021995230151081263;-0.008290159854306825;-0.03071590655307388;-0.011590055117496102;0.04857785522210155;0.08627000246026435;-0.07679921179705161;-0.03943130978467403;-0.01899442470738742;0.1444769275817636;0.05232060574151927;0.03161638625488917;-0.16506293012747283
85;0.07296015723563593;0.02762027047259149;-0.11676121683397828;0.030057793400424023;-0.016318258391488778;0.06900308549224114;0.05906870030740596;-0.08844376802169632;-0.08763580257353445;0.061421859830896694;0.06926430546956443;0.004082231477675393;-0.022372148336742972
86;0.06593144483651325;0.02886667144753815;-0.09549832923082377;-0.059484301313198124;0.09407550195435745;-0.04397764785243455;0.01956477745879987;0.13521468629517788;0.11678303002491755;-0.014218664833723835;-0.058161230830630725;-0.16082314154095234;-0.017042240850531312
87;-0.13220559065692125;0.0043507397165683335;0.08367843728191207;0.04646934531541695;0.029181381901339558;-0.018359986122304786;0.14466192134751904;0.039909314931445394;0.06685789487032165;0.07586821855884691;0.1669204972764451;-0.017977136396314528;-0.2886949000723278
88;-0.06876767968246952;-0.17338115718284527;0.08811423451900352;-0.1373191164163651;-0.08199860308163504;0.004302936664937717;0.05126556832219509;0.06225685273951227;0.05758587369008829;-0.06386610202240312;0.04563811595358501;0.07337432857487561;0.03337109683983249
89;0.07177566327746339;-0.23200149095360464;-0.10084574827642628;-0.047694786588326446;0.041908268986536296;-0.021047570397201693;-0.1595942947200426;-0.08093438892889919;0.0715634326420697;-0.026589786816642647;0.06453169708217021;-0.09574147986757238;-0.018361306916497303
90;-0.19537883639417303;0.1846493775172724;0.03351528183917391;0.06200465199265248;0.11971411913534528;0.008106021567066026;-0.11053335896773765;-0.049087765893057175;0.06521081414105591;-0.09919169414626873;0.10011730471950384;-0.15361903982157138;0.04530859063920758
91;-0.04452792163531217;-0.16200418445854725;-0.15766240301981183;0.11209453146410163;-0.0014040186645495317;-0.023761598709753078;-0.04560128138514012;0.06782037050636647;0.07186621180069298;-0.002865473366102089;0.04966485581603743;-0.1462909253197645;-0.04756830373804497
92;0.05249096638208428;0.18856216766779677;0.027845074932619108;-0.19094144194597762;-0.012954282155570946;-0.028690367290812355;-0.06228527593045226;0.001247835587718845;0.10932769543085911;-0.11119984731004375;0.04916594117119312;0.02575337261448451;-0.06496433556809664
93;0.049992400286722014;-0.06008058375025909;-0.29811880254861906;-0.08930432025207106;-0.0992244408886395;0.083894517192464;0.07839540859713946;0.09832571547124747;-0.1268752019033136;0.10591553919263803;0.0459728949427956;0.006856294139899433;-0.05871398102802445
94;0.013950077917107383;0.036663150411054675;0.07813915913495142;0.0806114212245797;0.019071752895193847;0.30548384641610354;-0.006633246552464105;-0.006619130022253171;-0.22079842463313004;-0.09106242822289723;-0.11301470042927578;-0.01218007114569811;-0.04220471389994039
95;0.03777083651380915;-0.04029488903123962;0.01343464755090468;0.16680853586327007;-0.11546295652038017;-0.008473866877620929;-0.1640435899848742;0.04813221834032286;0.18728236765768344;-0.10630191672385594;-0.06667464339655474;-0.15343246889743203;-0.014747855867979632
96;-0.07823512234830386;-0.014272863203018382;-0.015530324018047;-0.05364508922302624;-0.011085015498565817;0.020776478429324428;-0.09909561480784769;-0.150083432603277;-5.888176496526192e-05;-0.056969429314450495;0.062974063731997;-0.09267125933479124;-0.0202320098903533
97;-0.005379681729180461;0.05565101690934732;0.11352903623930981;0.06112724667735947;0.13963541060226042;0.02485721184519645;0.08910168165917218;0.04692141048871397;-0.009149271451078541;-0.05365422460116989;0.09770714981617329;0.07577492300649667;0.012318730225345048
98;-0.015817393359101106;-0.09518066999570189;-0.01613438343353841;0.014994562915234409;0.037228746797717746;0.0822675422893401;-0.09462967590015242;-0.21258225059582944;-0.1339960962607975;0.023682655408175688;0.13998526747149173;0.00036194313497139516;0.055599288854417526
99;-0.10740927223493683;-0.11291689638945686;0.012507287404526175;0.010146699331768934;-0.20246705246449379;0.09867724271909922;-0.06949611271560067;0.01915216715406228;0.19990753207496398;-0.08335565020145334;-0.04522697221651505;0.06382129194958856;-0.0038480436451306136
100;0.010541730192463345;0.0883072453565231;-0.0020164634303562485;-0.057267289802411046;-0.031047351995462755;-0.13654999270395882;0.05513976007236466;0.04887593716481539;-0.11528354999652701;-0.12120471737268851;-0.09487829395661469;-0.09590762590371163;-0.013590271484430726
101;-0.04621487042697149;-0.007586643253064155;0.057762914848346184;-0.11346862929758653;-0.02924883197841914;-0.016918397527125626;-0.14380716061922744;-0.054408078768358126;0.010552961448193511;0.13447635419140536;0.10902951370567163;0.017146272116994276;0.2309163546892434
102;0.03321678878216716;0.05679486022442581;0.05442789862770387;0.036373353216526814;0.05261892807435482;0.11424339665992335;-0.11978785011688681;-0.012097420807386091;0.058277467332587415;0.1022333079798752;-0.07180976826704405;-0.05608909883519976;0.013335265678269603
103;-0.0033562323879713927;-0.01338015018058808;-0.09079527767194799;0.04373750462830285;-0.07986712324593398;0.04797821361946028;-0.03875627353176152;-0.02800916615272827;-0.13753835457225486;-0.06800341208701868;0.03198762482122933;-0.0686950299913955;-0.05442513305515626
104;0.07315414888285701;-0.05561941443672605;0.01785982680720047;0.05625323617646954;0.009847371696146455;-0.09510509563028485;0.03332871727748334;0.012865992091000235;-0.08183546768462732;0.008902000076676127;-0.07309752482637599;-0.04352624725568567;-0.14456699863804354
105;0.28741516238401466;-0.05706337731346901;0.03487680754141329;0.036461370905052824;-0.006891144579365006;0.09679679409356147;0.1620001950831588;0.016611640642686942;0.04503858193962045;-0.09359024407159658;-0.12914532082259633;-0.04076807540396949;0.02284117343637508
106;-0.17113239491057272;0.04388340083380026;-0.03569822314808854;0.018484661557651893;-0.05712955251828637;-0.09179650217126968;0.07727955846297255;0.07221319027514159;-0.047499200110513305;0.01407210276399324;-0.0909644963362122;-0.013550406171317309;0.034547454591356073
